"e_publish_date","closing_date","opening_date","tender_id","tender_url","org_name","corri_gen","emd"
"18-Jul-2023 12:00 PM","22-Jul-2023 12:30 PM","22-Jul-2023 01:00 PM","/Wn-46bt-CIV-0009- 2023-24/2023_WCL_719507_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMjc=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1V24tNDZidC1DSVYtMDAwOS0gMjAyMy0yNA==A13h1MjAyM19XQ0xfNzE5NTA3XzE=","Western Coalfields Limited","--","None"
"18-Jul-2023 12:00 PM","08-Aug-2023 06:00 PM","10-Aug-2023 10:00 AM","/8995/E8/2023_MES_609533_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1ODk5NS9FOA==A13h1MjAyM19NRVNfNjA5NTMzXzE=","E-IN-C BRANCH - MILITARY ENGINEER SERVICES","--","None"
"18-Jul-2023 12:00 PM","15-Aug-2023 12:00 PM","16-Aug-2023 12:00 PM","/23BBLC001/2023_NAVY_609539_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzE=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1MjNCQkxDMDAxA13h1MjAyM19OQVZZXzYwOTUzOV8x","IHQ of MOD (Navy)","--","None"
"18-Jul-2023 12:00 PM","07-Aug-2023 05:00 PM","12-Aug-2023 01:00 PM","/8601/E8/2023_MES_609525_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMjQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1ODYwMS9FOA==A13h1MjAyM19NRVNfNjA5NTI1XzE=","E-IN-C BRANCH - MILITARY ENGINEER SERVICES","--","None"
"18-Jul-2023 12:00 PM","29-Jul-2023 06:00 PM","01-Aug-2023 12:00 PM","/8545/E8 of 2023-24/2023_MES_607425_2","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMjU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1ODU0NS9FOCBvZiAyMDIzLTI0A13h1MjAyM19NRVNfNjA3NDI1XzI=","E-IN-C BRANCH - MILITARY ENGINEER SERVICES","--","None"
"18-Jul-2023 12:00 PM","10-Aug-2023 06:00 PM","11-Aug-2023 06:00 PM","/CWE/136-WE/24 OF 2023-24/2023_MES_609517_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyMzE=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1Q1dFLzEzNi1XRS8yNCBPRiAyMDIzLTI0A13h1MjAyM19NRVNfNjA5NTE3XzE=","E-IN-C BRANCH - MILITARY ENGINEER SERVICES","--","None"
"18-Jul-2023 12:00 PM","24-Jul-2023 04:00 PM","25-Jul-2023 04:00 PM","/B.V-2/2023-24-JKZ -C-CELL (GC JMU)/2023_CRPF_762340_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAwMzk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0NA==A13h1Qi5WLTIvMjAyMy0yNC1KS1ogLUMtQ0VMTCAoR0MgSk1VKQ==A13h1MjAyM19DUlBGXzc2MjM0MF8x","DG,CRPF,MHA","--","None"
"18-Jul-2023 12:00 PM","07-Aug-2023 03:00 PM","07-Aug-2023 03:30 PM","/NIEPMD/ PUR (4)/EMPANELMENT OF NEWS PAPER ADVERTIS/2023_NIEPM_719506_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1TklFUE1ELyBQVVIgKDQpL0VNUEFORUxNRU5UIE9GIE5FV1MgUEFQRVIgQURWRVJUSVM=A13h1MjAyM19OSUVQTV83MTk1MDZfMQ==","NIEPMD","--","None"
"18-Jul-2023 12:00 PM","22-Jul-2023 12:30 PM","22-Jul-2023 01:00 PM","/Wn-46bt-CIV-0009- 2023-24/2023_WCL_719507_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMjc=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1V24tNDZidC1DSVYtMDAwOS0gMjAyMy0yNA==A13h1MjAyM19XQ0xfNzE5NTA3XzE=","Western Coalfields Limited","--","None"
"18-Jul-2023 12:00 PM","25-Jul-2023 12:00 PM","26-Jul-2023 12:00 PM","/70/DPHCL/ENGG/NIT/2023-24/2023_DPHCL_161346_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODkzMzY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1NzAvRFBIQ0wvRU5HRy9OSVQvMjAyMy0yNA==A13h1MjAyM19EUEhDTF8xNjEzNDZfMQ==","Delhi Police Housing Corporation Ltd","--","None"
"18-Jul-2023 12:00 PM","10-Aug-2023 06:00 PM","11-Aug-2023 06:00 PM","/CWE/136-WE/24 OF 2023-24/2023_MES_609517_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyMzE=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1Q1dFLzEzNi1XRS8yNCBPRiAyMDIzLTI0A13h1MjAyM19NRVNfNjA5NTE3XzE=","E-IN-C BRANCH - MILITARY ENGINEER SERVICES","--","None"
"18-Jul-2023 12:00 PM","27-Jul-2023 11:00 AM","28-Jul-2023 11:00 AM","/447/29/NOIC(WBG)/DRY AND TD/2023-24/2023_NAVY_609506_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNTI=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1NDQ3LzI5L05PSUMoV0JHKS9EUlkgQU5EIFRELzIwMjMtMjQ=A13h1MjAyM19OQVZZXzYwOTUwNl8x","IHQ of MOD (Navy)","--","None"
"18-Jul-2023 12:00 PM","24-Jul-2023 04:00 PM","25-Jul-2023 04:00 PM","/B.V-02/2023-24-JKZ-C.CELL (GC JMU)/2023_CRPF_762320_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk3NTY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1Qi5WLTAyLzIwMjMtMjQtSktaLUMuQ0VMTCAoR0MgSk1VKQ==A13h1MjAyM19DUlBGXzc2MjMyMF8x","DG,CRPF,MHA","--","None"
"18-Jul-2023 11:53 AM","08-Aug-2023 11:00 AM","08-Aug-2023 11:01 AM","/1000406981/2023_BPCL_12717","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1MTAwMDQwNjk4MQ==A13h1MjAyM19CUENMXzEyNzE3","Bharat Petroleum Corporation Limited","--","None"
"18-Jul-2023 11:53 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/48/2023-24/CCED/Chandigarh/47894","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjc=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1NDgvMjAyMy0yNC9DQ0VEL0NoYW5kaWdhcmg=A13h1NDc4OTQ=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:50 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/GEM/2023/B/3669584/2023_SPMCI_718567_2","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzNDQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1R0VNLzIwMjMvQi8zNjY5NTg0A13h1MjAyM19TUE1DSV83MTg1NjdfMg==","Security Printing and Minting Corp of India Ltd","--","None"
"18-Jul-2023 11:50 AM","01-Aug-2023 02:30 PM","01-Aug-2023 03:00 PM","/6000018367/2023_SPMCI_719515_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0Ng==A13h1NjAwMDAxODM2Nw==A13h1MjAyM19TUE1DSV83MTk1MTVfMQ==","Security Printing and Minting Corp of India Ltd","--","None"
"18-Jul-2023 11:48 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/41/23-24/EE/KCD-II/Kol/47895","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1NDEvMjMtMjQvRUUvS0NELUlJL0tvbA==A13h1NDc4OTU=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:45 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/13/EE  SM (C)-1/JSR/2023-24/47892","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1MTMvRUUgIFNNIChDKS0xL0pTUi8yMDIzLTI0A13h1NDc4OTI=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:43 AM","26-Jul-2023 03:00 PM","26-Jul-2023 03:30 PM","/67/AE(E)/GESD/2023-24/47893","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjM=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1NjcvQUUoRSkvR0VTRC8yMDIzLTI0A13h1NDc4OTM=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:40 AM","19-Jul-2023 04:00 PM","19-Jul-2023 06:00 PM","/FMLM-E-REVERSE AUCTION/CTCS/2023/0SHM003567/2023_CONCR_719503_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzA=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1Rk1MTS1FLVJFVkVSU0UgQVVDVElPTi9DVENTLzIwMjMvMFNITTAwMzU2Nw==A13h1MjAyM19DT05DUl83MTk1MDNfMQ==","Container Corporation of India Limited","--","None"
"18-Jul-2023 11:40 AM","27-Jul-2023 03:00 PM","28-Jul-2023 03:30 PM","/22/EE/AIIMS/RPR/2023-24/2023_IMSRP_759176_2","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMDU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1MjIvRUUvQUlJTVMvUlBSLzIwMjMtMjQ=A13h1MjAyM19JTVNSUF83NTkxNzZfMg==","All India Institute of Medical Sciences-Raipur","--","None"
"18-Jul-2023 11:33 AM","26-Jul-2023 03:00 PM","26-Jul-2023 03:30 PM","/27/AE(E)/GESD/2023-24/3RD RECALL/47891","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjI=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1MjcvQUUoRSkvR0VTRC8yMDIzLTI0LzNSRCBSRUNBTEw=A13h1NDc4OTE=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:32 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/04/NIQ/EE-Ludhiana/2023-24/47890","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjE=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1MDQvTklRL0VFLUx1ZGhpYW5hLzIwMjMtMjQ=A13h1NDc4OTA=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:30 AM","25-Jul-2023 04:00 PM","26-Jul-2023 04:00 PM","/NTPC/Darlipali STPP/9900262184/2023_NTPC_77843_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMzQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1TlRQQy9EYXJsaXBhbGkgU1RQUC85OTAwMjYyMTg0A13h1MjAyM19OVFBDXzc3ODQzXzE=","NTPC Limited","--","None"
"18-Jul-2023 11:30 AM","28-Jul-2023 03:00 PM","04-Aug-2023 12:30 PM","/EE/E/BSNL/ED/LDH/NIT/23-24/05/2023_BSNL_161434_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMDA=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1RUUvRS9CU05ML0VEL0xESC9OSVQvMjMtMjQvMDU=A13h1MjAyM19CU05MXzE2MTQzNF8x","Bharat Sanchar Nigam Limited (Govt of India Enterprise)","--","None"
"18-Jul-2023 11:24 AM","24-Jul-2023 03:00 PM","24-Jul-2023 03:30 PM","/23/2023-24/EE-II/Bangalore/47818","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjA=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM0OA==A13h1MjMvMjAyMy0yNC9FRS1JSS9CYW5nYWxvcmU=A13h1NDc4MTg=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:17 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/02/AE(E)-II/FESD/2023-24/47889","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNTk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1MDIvQUUoRSktSUkvRkVTRC8yMDIzLTI0A13h1NDc4ODk=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:15 AM","24-Jul-2023 03:00 PM","25-Jul-2023 03:00 PM","/PDR23M4009/2023_PDR_168704_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNjg=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1UERSMjNNNDAwOQ==A13h1MjAyM19QRFJfMTY4NzA0XzE=","IndianOil","--","None"
"18-Jul-2023 11:10 AM","27-Jul-2023 06:55 PM","28-Jul-2023 06:55 PM","/PUR/ENQ/038/JB/6513/2023-24/2023_DHI_719501_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAzMjY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1UFVSL0VOUS8wMzgvSkIvNjUxMy8yMDIzLTI0A13h1MjAyM19ESElfNzE5NTAxXzE=","Department of Heavy Industry","--","None"
"18-Jul-2023 11:05 AM","24-Jul-2023 09:00 AM","24-Jul-2023 09:00 AM","/81203/SCANIA/MT/0259/2023_ARMY_609507_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAxOTA=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1ODEyMDMvU0NBTklBL01ULzAyNTk=A13h1MjAyM19BUk1ZXzYwOTUwN18x","IHQ of MoD (Army)-(OSCC)","--","None"
"18-Jul-2023 11:05 AM","24-Jul-2023 09:00 AM","24-Jul-2023 09:00 AM","/81203/SCANIA/MT/0135/2023_ARMY_609502_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAxODg=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1ODEyMDMvU0NBTklBL01ULzAxMzU=A13h1MjAyM19BUk1ZXzYwOTUwMl8x","IHQ of MoD (Army)-(OSCC)","--","None"
"18-Jul-2023 11:05 AM","24-Jul-2023 09:00 AM","24-Jul-2023 09:00 AM","/81203/SCANIA/MT/0137/2023_ARMY_609497_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAxODQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1ODEyMDMvU0NBTklBL01ULzAxMzc=A13h1MjAyM19BUk1ZXzYwOTQ5N18x","IHQ of MoD (Army)-(OSCC)","--","None"
"18-Jul-2023 11:03 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/e-11/AE(E)/Rajkot/2023-24/47888","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNTY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1ZS0xMS9BRShFKS9SYWprb3QvMjAyMy0yNA==A13h1NDc4ODg=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:03 AM","25-Jul-2023 03:00 PM","25-Jul-2023 03:30 PM","/89/EE/NDN/2023-24/47871","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNTU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1ODkvRUUvTkROLzIwMjMtMjQ=A13h1NDc4NzE=","Central Public Works Department (CPWD)","--","None"
"18-Jul-2023 11:00 AM","28-Jul-2023 05:00 PM","31-Jul-2023 11:00 AM","/Tender for Mess services 2023-24/2023_RSKS_719417_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAwNDY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1VGVuZGVyIGZvciBNZXNzIHNlcnZpY2VzIDIwMjMtMjQ=A13h1MjAyM19SU0tTXzcxOTQxN18x","Central Sanskrit University","--","None"
"18-Jul-2023 11:00 AM","01-Aug-2023 05:00 PM","03-Aug-2023 11:00 AM","/BCCL/WJA/MND/SUR/23-24/05/2023_BCCL_283830_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk1NDM=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1MA==A13h1QkNDTC9XSkEvTU5EL1NVUi8yMy0yNC8wNQ==A13h1MjAyM19CQ0NMXzI4MzgzMF8x","Bharat Coking Coal Limited","--","None"
"18-Jul-2023 11:00 AM","21-Jul-2023 02:30 PM","21-Jul-2023 03:00 PM","/FBH/430124/820/35/2023_FSNL_719439_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk1NTQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1RkJILzQzMDEyNC84MjAvMzU=A13h1MjAyM19GU05MXzcxOTQzOV8x","Ferro Scrap Nigam Limited","--","None"
"18-Jul-2023 11:00 AM","29-Jul-2023 05:00 PM","31-Jul-2023 11:00 AM","/SECL/GA/GM(C)/ETN/23-24/52 dtd. 16.07.23/2023_SECL_283764_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODg5ODQ=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1U0VDTC9HQS9HTShDKS9FVE4vMjMtMjQvNTIgZHRkLiAxNi4wNy4yMw==A13h1MjAyM19TRUNMXzI4Mzc2NF8x","South Eastern Coalfields Limited","--","None"
"18-Jul-2023 11:00 AM","29-Jul-2023 05:00 PM","31-Jul-2023 11:00 AM","/SECL/GA/GM(C)/ETN/23-24/53 dtd. 16.07.23/2023_SECL_283768_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODg5ODY=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1U0VDTC9HQS9HTShDKS9FVE4vMjMtMjQvNTMgZHRkLiAxNi4wNy4yMw==A13h1MjAyM19TRUNMXzI4Mzc2OF8x","South Eastern Coalfields Limited","--","None"
"18-Jul-2023 11:00 AM","26-Jul-2023 02:30 PM","26-Jul-2023 03:00 PM","/BH/419108/35/2023_FSNL_719437_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk1NTE=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1QkgvNDE5MTA4LzM1A13h1MjAyM19GU05MXzcxOTQzN18x","Ferro Scrap Nigam Limited","--","None"
"18-Jul-2023 11:00 AM","04-Aug-2023 02:00 PM","04-Aug-2023 04:00 PM","/ROC PD 331 202324 DT13072023/2023_UBoI_719496_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5OTAyNDU=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1Uk9DIFBEIDMzMSAyMDIzMjQgRFQxMzA3MjAyMw==A13h1MjAyM19VQm9JXzcxOTQ5Nl8x","Union Bank of India","--","None"
"18-Jul-2023 11:00 AM","07-Aug-2023 03:00 PM","08-Aug-2023 03:30 PM","/PPD/DGM-I/GSR Waterproofing /T-18(R)/2023/2023_JNPT_762282_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk0ODI=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1UFBEL0RHTS1JL0dTUiBXYXRlcnByb29maW5nIC9ULTE4KFIpLzIwMjM=A13h1MjAyM19KTlBUXzc2MjI4Ml8x","Jawaharlal Nehru Port Trust","--","None"
"18-Jul-2023 11:00 AM","01-Aug-2023 05:00 PM","03-Aug-2023 11:00 AM","/BCCL/WJA/MND/SUR/23-24/05/2023_BCCL_283830_1","https://eprocure.gov.in/cppp/tendersfullview/MTA5ODk1NDM=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1OGQ2NzAxYTMwZTJhNTIxMGNiNmEwM2EzNmNhYWZhODk=A13h1MTY4OTY2OTM1Mg==A13h1QkNDTC9XSkEvTU5EL1NVUi8yMy0yNC8wNQ==A13h1MjAyM19CQ0NMXzI4MzgzMF8x","Bharat Coking Coal Limited","--","None"
